date,pctChg
2013-11-12,0.317500
2013-11-13,0.369200
2013-11-14,0.683100
2013-11-15,6.628400
2013-11-18,1.468400
2013-11-19,-2.026000
2013-11-20,0.049200
2013-11-21,-0.246100
2013-11-22,2.121400
2013-11-25,-1.835700
2013-11-26,-1.476400
2013-11-27,2.347700
2013-11-28,-0.195200
2013-11-29,1.418100
2013-12-02,-5.159100
2013-12-03,-1.525200
2013-12-04,1.187400
2013-12-05,-2.040800
2013-12-06,-0.156300
2013-12-09,2.556100
2013-12-10,-0.915600
2013-12-11,0.410700
2013-12-12,2.658500
2013-12-13,-0.697200
2013-12-16,-3.410200
2013-12-17,-0.571100
2013-12-18,0.835500
2013-12-19,-3.314300
2013-12-20,-0.910600
2013-12-23,1.459500
2013-12-24,1.491700
2013-12-25,2.257200
2013-12-26,0.667400
2013-12-27,1.325900
2013-12-30,5.083000
2013-12-31,-0.095800
2014-01-02,-1.102600
2014-01-03,-2.956900
2014-01-06,-3.746300
2014-01-07,0.467000
2014-01-08,-0.464900
2014-01-09,-1.245500
2014-01-10,-1.734100
2014-01-13,-0.695200
2014-01-14,0.269300
2014-01-15,-0.698200
2014-01-16,-0.703100
2014-01-17,-1.851900
2014-01-20,-3.551600
2014-01-21,0.287700
2014-01-22,6.138800
2014-01-23,0.054100
2014-01-24,5.456500
2014-01-27,5.123000
2014-01-28,-1.364500
2014-01-29,3.754900
2014-01-30,4.857100
2014-02-07,-0.317900
2014-02-10,-2.050100
2014-02-11,-1.395300
2014-02-12,4.575500
2014-02-13,-4.736100
2014-02-14,1.231100
2014-02-17,1.870900
2014-02-18,-1.515200
2014-02-19,-0.979000
2014-02-20,-3.295700
2014-02-21,-2.093500
2014-02-24,0.895100
2014-02-25,-2.316400
2014-02-26,1.866800
2014-02-27,-0.049500
2014-02-28,0.693800
2014-03-03,2.313000
2014-03-04,-0.144300
2014-03-05,-1.445100
2014-03-06,1.026400
2014-03-07,-1.983600
2014-03-10,-1.826300
2014-03-11,0.502800
2014-03-12,-1.150600
2014-03-13,5.010100
2014-03-14,3.469900
2014-03-17,0.000000
2014-03-18,0.000000
2014-03-19,0.000000
2014-03-20,0.000000
2014-03-21,0.000000
2014-03-24,0.000000
2014-03-25,0.000000
2014-03-26,0.000000
2014-03-27,0.000000
2014-03-28,0.000000
2014-03-31,0.000000
2014-04-01,0.000000
2014-04-02,0.000000
2014-04-03,0.000000
2014-04-04,0.000000
2014-04-08,10.014000
2014-04-09,9.991500
2014-04-10,10.007700
2014-04-11,-3.289000
2014-04-14,1.591900
2014-04-15,1.638200
2014-04-16,-1.681900
2014-04-17,-1.389900
2014-04-18,-0.036100
2014-04-21,-0.325400
2014-04-22,0.036300
2014-04-23,-0.326300
2014-04-24,0.181900
2014-04-25,-2.578100
2014-04-28,-9.988800
2014-04-29,2.070400
2014-04-30,3.651100
2014-05-05,4.227000
2014-05-06,-2.065300
2014-05-07,-1.495400
2014-05-08,0.389300
2014-05-09,0.038800
2014-05-12,5.000000
2014-05-13,0.036900
2014-05-14,-0.996300
2014-05-15,-2.609000
2014-05-16,-1.416000
2014-05-19,0.776400
2014-05-20,0.770400
2014-05-21,-1.185000
2014-05-22,1.392600
2014-05-23,5.604600
2014-05-26,0.399900
2014-05-27,-1.665500
2014-05-28,2.025000
2014-05-29,1.407400
2014-05-30,-1.352300
2014-06-03,-2.489200
2014-06-04,1.775800
2014-06-05,0.000000
2014-06-06,0.436200
2014-06-09,-0.579100
2014-06-10,0.218400
2014-06-11,3.305500
2014-06-12,5.344600
2014-06-13,-0.400500
2014-06-16,0.703800
2014-06-17,-1.497500
2014-06-18,-1.047300
2014-06-19,-2.867900
2014-06-20,-0.913900
2014-06-23,2.057500
2014-06-24,-0.660400
2014-06-25,-1.644500
2014-06-26,1.138400
2014-06-27,3.271200
2014-06-30,0.136200
2014-07-01,1.462600
2014-07-02,2.346600
2014-07-03,3.242700
2014-07-04,-1.047000
2014-07-07,-1.474800
2014-07-08,-0.781000
2014-07-09,-1.869500
2014-07-10,0.133700
2014-07-11,0.634200
2014-07-14,0.000000
2014-07-15,-0.497500
2014-07-16,-3.533300
2014-07-17,-2.453400
2014-07-18,0.070800
2014-07-21,-2.654900
2014-07-22,2.909100
2014-07-23,4.063600
2014-07-24,-0.407500
2014-07-25,-0.170500
2014-07-28,-0.478100
2014-07-29,-0.068600
2014-07-30,-1.064600
2014-07-31,0.000000
2014-08-01,-1.214900
2014-08-04,0.421600
2014-08-05,1.014700
2014-08-06,0.173200
2014-08-07,-1.279400
2014-08-08,1.576200
2014-08-11,0.413800
2014-08-12,-1.408000
2014-08-13,0.313500
